92562.26823011918	660.6924498318817
92460.85172027884	651.9475269811644
92309.65230810246	641.3860192323934
92096.70459595736	629.5925076058865
91810.04318621091	617.1515731219606
91437.70268123066	604.6477968009341
90885.61546751014	594.3691806307959
90302.52843196194	584.8176964038228
89657.22583442363	575.9073041887638
89066.41230201474	565.4078250477605
89723.72103597928	559.6426857310729
88119.01623958774	541.4698286581992
87850.12228790563	519.0476978994344
85649.44149111107	488.9651517091021
81868.34203461377	454.15338948989404
75989.8861603896	421.8130617783429
69093.63423092852	390.4545670305474
61571.02086492943	365.5232823486744
54035.87952294546	346.12776333861575
47629.44996924974	338.5421137601547
42757.08146440975	337.0143994603552
37192.28136656926	328.7067002798553
34604.90180105432	328.7444988506841
31249.687229412146	325.6264360878856
28157.411778503818	322.39331128849614
25086.894868595307	318.12895091902044
22139.282257979	312.95445609682525
19365.762363939728	309.00971569006697
16872.596810332558	303.88477313741276
14797.8260587308	301.38395513192603
13068.12369709458	297.26088468373024
11438.123610211022	294.74555714849686
9946.986422934606	293.4133985154771
8601.132059699992	291.0868931178096
7274.295287532925	288.8795702569615
5711.207932704417	286.28909754615063
4215.707814793876	283.60653752471654
2804.5252113516767	280.71886447941324
1519.306148877579	277.9697265965019
522.9917005168403	275.65743414880984
-85.57624544355313	274.0024195914317
-207.55580071665491	273.2251153794626
255.89492298448135	273.5459539679977
