97388.5258330923	440.0179860139861
97292.11053746186	429.24755244755255
96916.58693980437	415.04675734265754
96273.82305581207	398.4875132867135
95375.68690117716	380.6417328671331
94234.04649159205	362.58132867132895
92850.16624402325	346.5841799533802
91700.94659503576	333.82916806526833
90022.21422444165	321.71696060606087
87441.23810846842	308.3451090909093
84271.44255340582	297.1174151515154
80693.78435249702	287.0682219114222
76814.3240642961	279.40412867132903
72588.93595923042	271.1502811188815
67586.64438373382	259.76137808857845
63573.84366858031	256.78673072261114
58972.26166274673	251.98995205128244
54914.529289598715	247.43400214452257
50525.601142351254	242.98526976690022
46150.25850255153	239.2067997435902
42011.48173418032	235.696292587413
38034.686567163786	231.0868432867137
34355.206246230584	227.14727783216824
31240.308609139356	225.6464554545459
28296.991666011527	222.77895002331044
25278.07426481118	220.3134620745925
22409.196255298935	216.61502025641067
19669.209052643193	213.18454452214496
17213.990685941408	210.55814235431282
15162.316290775881	209.27181508158554
13452.235673636627	207.422614545455
11819.771776647163	207.20832102564145
10293.53115926286	206.7260110256415
8904.31118449451	206.51172125874177
7539.273793937813	204.66247086247134
5922.587541491078	202.4112088811193
4349.949582691472	199.46306351981352
2891.5223631974386	196.84994023310023
1615.2997797383596	195.04088032634033
589.2757290435602	194.5049251048951
-118.55589215763212	195.71111587412588
