type,rd_percentage,pause,bandwidth_mean,bandwidth_std,bandwidth_min,bandwidth_max,latency_mean,latency_std,latency_min,latency_max,bandwidth_smooth,latency_smooth
DDR3-1600,50,700,5044.68778919485,17.501989263093197,5030.223986269127,5088.513385685043,245.00659172777776,0.6511499523620146,243.63007115,245.7085067,5131.759431094868,244.59359299975458
DDR3-1600,50,800,4482.371740907666,2.0506055105743854,4478.5987105584245,4486.0078542429155,244.15221337222223,0.5360848086336807,243.29057,244.731382,4500.58895886637,242.90414813143028
DDR3-1600,50,900,4048.5453983933135,6.108082368409306,4044.1050846149183,4062.1836820610024,237.88338518333336,0.04303336638900897,237.8258814,237.94851725,3922.989707469028,240.2831722570713
DDR3-1600,50,1000,3684.5855082639264,5.321101027992908,3680.11509446943,3696.915985491734,240.63741761666668,0.888931182944316,239.77331915,242.214408,3355.9160861948258,238.57790148913554
DDR3-1600,50,1500,2561.9007993772057,6.106034718991678,2556.4914236024033,2574.0153168170796,233.27200754444442,0.03209190585631022,233.242824,233.34218665,2671.6479381038794,236.60751569628394
DDR3-1600,50,2000,1960.087492063648,4.3306482226242204,1956.3146538405772,1968.5349239059478,236.54541870555556,0.0871871342830966,236.35414035,236.6576936,1996.587925537939,234.9078492846932
DDR3-1600,50,3000,1358.0689033906617,6.008028178598938,1354.1941721631795,1372.5888729004319,233.78520756666663,0.02253992729585716,233.7596103,233.8160182,1362.1049814569196,233.2861925596155
DDR3-1600,50,5000,854.0067513165718,8.256629044622198,848.9153279708169,875.072923918563,232.01678199444444,0.03294907165890177,231.9657577,232.05696795,797.4756987832843,231.72250702883974
DDR3-1600,50,40000,161.56442242166713,2.654632584142686,158.32511100720262,166.6313610168027,229.56391212777777,0.05074877745287403,229.5262445,229.686242,331.97667043947695,230.19675420015542
DDR3-1600,50,100000,93.12758727449231,5.061648815074194,88.33751798213675,102.04702145957081,228.79994892222223,0.01809497545349526,228.77251205,228.8388144,-5.115510652060038,228.68889558135197
DDR3-1600,52,0,37440.348414808075,27.49764912015315,37406.60114171615,37494.178622083804,374.15053439999997,0.1418481177742199,373.96869975,374.3390611,38037.136611311886,373.54694558053626
DDR3-1600,52,5,38833.079035361945,13.30570972220007,38814.285446530295,38858.50261240898,374.57722573333336,0.2319290951380967,374.31243855,375.0292776,37739.996021243154,375.0352314711345
DDR3-1600,52,10,37430.93260575438,17.711758910387747,37399.597337755076,37458.999430046286,373.35437141666665,0.12214562132936387,373.18254155,373.5424606,37493.297270279974,372.9497916358328
DDR3-1600,52,15,36807.83572289952,19.93450727893301,36776.0567003949,36850.81202789181,363.6676534,0.1411070010134525,363.49836825,363.91619285,37219.48395296594,367.6631584105544
DDR3-1600,52,20,36911.066690470005,26.783857067555186,36880.48219525228,36968.77144762225,365.10742697222224,0.12224814996329147,364.9099869,365.28486485,36840.99966384463,359.54786413122264
DDR3-1600,52,25,35871.22590369839,20.405738802830893,35833.19845557622,35895.2806764113,346.26230642222225,0.14120813152021466,346.0422286,346.4279028,36280.287997459694,348.9764411337612
DDR3-1600,52,30,35494.29871056116,34.48726599375009,35432.372487762936,35538.22566245669,335.52387235,0.1973070376451648,335.28448595,335.9216165,35142.58666695126,334.97867023672666
DDR3-1600,52,35,34548.932327583345,29.581210925623072,34487.039606029626,34580.81915265945,324.3236575222222,0.06585214281977794,324.22018045,324.3998574,33905.09551784769,319.5952749994436
DDR3-1600,52,40,32716.180768123995,22.84680034272148,32689.896980036967,32761.9695601619,309.58304757777773,0.020071265626200076,309.55726045,309.6145318,32352.01162283009,304.8502215082366
DDR3-1600,52,45,30946.6744495587,18.858390177804576,30915.022693238105,30964.876458373794,282.0320567277778,0.08452158307299242,281.87376905,282.16315425,30620.625309476225,291.002893716952
DDR3-1600,52,50,27794.48529363203,13.244263972720896,27772.190077419975,27815.41685939306,275.56089892777777,0.04694825460120453,275.4696227,275.62986385,29040.90164231169,281.33023483281573
DDR3-1600,52,55,27017.573183281587,26.27796308673485,26963.84277976687,27046.150392299915,272.3578715333333,0.04731787011574845,272.2709068,272.4324778,27484.750731580614,273.8011277136368
DDR3-1600,52,60,26212.327617542596,15.283117904671357,26185.941772053673,26231.340354138825,271.46121024999997,0.047276850209596495,271.39049735,271.5107185,26160.468179340874,269.3890034217695
DDR3-1600,52,65,25317.216397584794,11.199339417820857,25303.438053460166,25334.16614161764,270.2012629222222,0.049455952600017374,270.14301925,270.2829336,25175.021392296392,266.9497232504927
DDR3-1600,52,70,24610.548221494937,13.15227141022379,24594.995453953656,24640.34695537483,269.3160289722222,0.048713677183764154,269.2716882,269.41217015,24229.26837633111,267.6962352145954
DDR3-1600,52,80,23164.341669830217,7.65671335645126,23152.557716141662,23176.88084263779,267.5630446,0.07866990318353129,267.45514925,267.6705922,23252.601646652445,267.32217198967953
DDR3-1600,52,90,22121.874733203014,16.378822863619504,22104.454184411115,22146.872615937464,265.35564685555556,0.0632498058806224,265.26087295,265.46608965,21914.312996169305,267.184717909519
DDR3-1600,52,100,20910.87753701817,11.094172141308746,20895.261810454736,20923.354838090356,262.35060003333336,0.051596829066904264,262.2580247,262.41849555,20429.62515800122,267.103591373505
DDR3-1600,52,120,18613.252190034385,18.51170812394794,18584.790646124704,18636.580769323064,271.14151794444444,0.08201639980873908,271.048613,271.2637269,18883.268052345076,266.6715093823499
DDR3-1600,52,140,17109.296860927487,11.893548076155588,17099.37572670509,17138.00411777517,267.62075283888885,0.12265857049216372,267.45031145,267.85159805,17413.88626590728,266.4088394329455
DDR3-1600,52,160,15844.116201215104,21.683118531391433,15819.465803382272,15877.289123972441,266.79260549444444,0.25349350269585397,266.54405665,267.24108015,16057.371103137955,265.78108359255447
DDR3-1600,52,180,14583.587800401328,12.585737092412597,14565.324676509059,14598.495923068785,263.9526425944444,0.2679744549173815,263.62413165,264.51130545,14722.027449727873,264.4129531528885
DDR3-1600,52,200,13690.536287108327,18.062729608173516,13658.842854306875,13719.259431935905,260.52133520555554,0.42278993787705355,259.86743905,261.27552065,13508.651447218588,262.8134179295267
DDR3-1600,52,220,12866.787258718616,11.183743847747097,12849.497120672559,12879.86343756031,260.92560206666667,0.1674509648605467,260.63706835,261.157477,12497.466216042127,259.25259836115055
DDR3-1600,52,260,11382.049304778939,6.746625046290645,11370.933645217186,11389.66259447214,256.38480510555553,0.4214983796568525,255.7378701,257.0039838,11467.641198591482,256.6980901540928
DDR3-1600,52,300,10180.947843799753,10.608118610468841,10163.024001145559,10193.867797837256,254.13629072222224,0.5134174274529313,253.3842695,254.74013105,10384.065534726229,254.00877649439323
DDR3-1600,52,340,9296.732093917803,18.605029154265235,9277.42283614453,9330.438947866507,253.59540943888885,0.35011981065384284,252.96136785,254.19952015,9329.298859823704,252.0850178569677
DDR3-1600,52,380,8523.672716845553,6.4177705905569145,8517.814139455406,8537.875620960222,246.21603017777775,0.035927107923759,246.16604225,246.27497965,8286.174644349612,249.58882576895945
DDR3-1600,52,450,7372.171690468083,6.9261653994137555,7365.879557435153,7384.835028083168,248.10486472777777,1.3163029256204608,246.308202,250.25203455,7324.638845949519,247.34651745470146
DDR3-1600,52,550,6256.85965618169,9.627986520786399,6243.883362955713,6276.476284493282,246.6992523555556,1.2696878943484162,245.15314415,248.6677377,6506.388503041195,246.13397210211147
DDR3-1600,52,600,5784.294843998292,8.854126237053936,5775.831524110811,5801.80375230762,245.84337385,0.775616560010315,244.8377241,246.82986525,5818.92931060862,244.923656132285
DDR3-1600,52,700,5057.614024491218,6.661127383232041,5051.2233722390665,5069.072098211965,240.42727211666664,1.5311897101514875,239.0854404,243.483039,5146.663609742269,243.01333885775767
DDR3-1600,52,800,4500.389792210665,6.0205043231893915,4494.827960694535,4514.65375768704,243.65398910000002,0.23635804895295237,243.23522275,244.07619385,4517.173057825251,241.72946116598095
DDR3-1600,52,900,4062.309065379044,6.6259732765094,4057.257158902414,4074.20630269344,241.76836085555553,0.5827081592239098,240.73329405,242.44532245,3940.4743966166798,239.82015111613637
DDR3-1600,52,1000,3705.0198845312148,6.064771364006158,3699.5379116792437,3716.872852475593,237.41838174444445,0.039783171120645805,237.36755535,237.49169985,3365.020170517043,238.33305651122825
DDR3-1600,52,1500,2566.3595053675836,6.185750549723624,2561.9390068493694,2580.315003387916,233.3147672722222,0.030508407093689058,233.26031905,233.34743005,2678.7906507028256,236.6939144362218
DDR3-1600,52,2000,1963.0409652324238,7.012967847574786,1958.9893172756142,1976.4346076394365,236.5753869388889,0.04569502676474841,236.5274269,236.66035455,1999.232516822171,235.1461404316758
DDR3-1600,52,3000,1358.0567977883318,3.1356459444472278,1354.9003164322792,1365.3591886766076,234.7700704888889,0.08112885304982986,234.63400635,234.85107695,1360.75108374283,233.58505534946912
DDR3-1600,52,5000,844.7061086604951,4.179988309021536,841.2308269520338,852.9693699473733,232.24148350555555,0.14460973673690297,231.9010919,232.39402365,793.1348492338775,231.98645580372963
DDR3-1600,52,40000,156.71044192881757,2.8257772525405995,153.3102733119325,161.26984624750554,229.40105965,0.01896860467578924,229.3796221,229.44406745,326.17231106437066,230.32613840858585
DDR3-1600,52,100000,89.04689491839233,6.528598549011935,84.66818716715719,103.28947205268315,228.81799022777776,0.04825512843357304,228.77592625,228.939564,-10.348032996635084,228.5798997781662
DDR3-1600,54,0,37380.22061075061,16.20344054452331,37363.148284721065,37406.85351396139,376.8601173777778,0.10880103458227985,376.7624942,377.10074365,33062.35512629055,371.3112347099455
DDR3-1600,54,5,38706.63131509073,11.05318291615161,38691.566903783576,38724.041036032424,375.4930979777778,0.25275533616418433,374.99290615,375.7431157,32428.66319055979,356.3711167479409
DDR3-1600,54,10,47.93211051923187,3.629663859073635,43.86443681231597,54.78674169405998,277.9044596277778,0.4364479390549435,277.1222412,278.4163402,30717.360211355775,343.88497160330223
DDR3-1600,54,15,38357.114877234766,18.276712702167313,38322.70199353621,38376.3347513498,356.64023156666667,0.30269660102799384,356.1379177,356.9745896,28334.338808242763,333.3362757682919
DDR3-1600,54,20,38080.388904078776,15.30800050688463,38055.8422653832,38097.49261126895,351.4617020277778,0.4874578915660705,350.8147749,352.0092415,25685.491600785015,324.20850573517225
DDR3-1600,54,25,37393.7513400689,61.83479678437357,37231.341587766336,37430.19386434947,332.65965487222223,0.14429616331648026,332.4863361,332.9060062,23176.7112085468,315.9851379962061
DDR3-1600,54,30,51.98698386311153,3.9388369643629275,48.1466474975297,60.51180412008268,279.4791752055555,0.2567649305342518,279.20983585,279.9912853,24961.753112213293,307.5283424198788
DDR3-1600,54,35,35979.81767212701,11.204373503208089,35960.67794310691,35990.82486584386,310.21619035,0.0669793670027947,310.10044865,310.31760785,26054.311669190403,303.500612916499
DDR3-1600,54,40,51.45697589064135,2.7865283506212046,45.5321739506077,54.76362210960405,277.94413762777776,0.13408527534466988,277.6652253,278.0692507,16979.15046884064,285.1513164262501
DDR3-1600,54,45,31034.554446366474,13.057810663729208,31011.77893285363,31057.535445007536,283.89722725,0.04011075233753555,283.82274825,283.9391107,15815.83560855745,279.1256077204227
DDR3-1600,54,50,27887.73697113258,11.42757623277075,27874.49211773489,27903.344109670245,274.6138573277778,0.042220106630571415,274.5572034,274.6643299,13065.762742930898,277.9185014196199
DDR3-1600,54,55,47.9906610197464,3.676492697299548,43.785540848719315,55.74968215883598,278.14230953888887,1.0504541629046171,275.9777508,279.0310724,15667.46529506497,280.01620836636954
DDR3-1600,54,60,46.23308319109247,2.3708121092407834,41.85282343868497,49.93557388012659,278.59077998333333,0.45872982910788246,277.45668535,278.92052435,11826.81866444506,276.88107509996183
DDR3-1600,54,65,24647.01224785105,32.34833300103697,24607.954502533437,24709.202901344837,284.77139613888886,0.08106791425965428,284.613435,284.87001615,12297.721554306983,279.357880839576
DDR3-1600,54,70,46.87474687051369,2.587610544588316,42.037781324600175,50.43058749602764,277.5808832277778,0.2989370031853945,276.8438977,277.82424255,5841.854543118718,279.8529695715236
DDR3-1600,54,80,22687.94446176888,19.943163714209003,22655.5879811022,22721.45920684011,278.97425984999995,0.11253246779423477,278.80234605,279.15653905,5398.837807883709,280.4595604578744
DDR3-1600,54,90,52.085202765927846,5.604623392977456,46.890992796316965,63.890320792323166,278.3222602722222,0.4937221922246795,277.22092795,278.6623975,7874.014277221123,278.9840202239841
DDR3-1600,54,100,47.95515593600713,4.738615337520734,43.996418531081765,59.818538348020354,277.8818538,2.8248613763588573,270.36649415,278.9901278,7759.791428139433,276.01535843405924
DDR3-1600,54,120,47.345427745034485,4.900517343517339,41.002051942545606,54.82996365090873,278.8555089722222,0.12795617638247886,278.57035555,278.9777469,6923.479814664594,273.0944692245539
DDR3-1600,54,140,17203.610452205183,13.753290185500598,17180.115069503525,17221.71950247833,268.20546790000003,0.08863773008944682,268.08369835,268.31939045,11167.455128273645,270.04890682692377
DDR3-1600,54,160,15855.9543801536,6.506786923944125,15845.540106417126,15863.724653996554,266.36566214444446,0.17406647355434268,266.0694298,266.599661,10253.126662183551,270.04564220664406
DDR3-1600,54,180,14606.101117496924,8.596902228087755,14588.426404060687,14617.66297442564,263.3063319444444,0.18477305790732607,262.9408649,263.58695915,13034.78760829461,270.74579011065845
DDR3-1600,54,200,13542.36275322099,6.326466429648055,13533.27865430914,13551.554924996191,269.8974866944444,0.15874136441023326,269.7144772,270.15006085,13005.109113479426,269.3424642271698
DDR3-1600,54,220,12688.217970816335,16.73427514536328,12661.0799682331,12713.68557099784,268.0915493888889,0.17948639450381196,267.82666635,268.39767685,11781.355592481605,268.12533847626327
DDR3-1600,54,260,59.55077823862665,4.72349522457641,54.74085309270104,70.81484752487921,283.6727266111111,0.05255924990379146,283.59972705,283.75734185,9052.711168271051,266.4445517731164
DDR3-1600,54,300,10192.349413361844,12.464344743514852,10179.00360770548,10218.23463670168,261.2672938833333,0.6221582196982565,260.20057605,262.2318807,8117.412228479298,261.8661810738546
DDR3-1600,54,340,9305.695077172491,4.094531906072253,9297.695825322467,9310.787219702512,247.74726683333333,0.048870915836532344,247.6428523,247.80921915,7895.906159658917,254.62467592046175
DDR3-1600,54,380,8467.898547691952,4.969266381513484,8459.672472567287,8476.231947611368,252.65304951111113,0.3042461716153725,252.1063542,253.19200135,7017.026039634362,252.85900666941276
DDR3-1600,54,450,7365.427645070113,8.408313325169617,7357.30632445177,7382.752769778539,244.43758327222224,1.8882716400334496,243.0849882,247.76913075,6915.238736844363,249.45105236636948
DDR3-1600,54,550,6252.472940527837,10.245611493406562,6241.572053240151,6269.941858086116,243.60655373333333,1.6000403538373391,241.51146485,246.5845929,6865.657500303295,249.15172455373033
DDR3-1600,54,600,5779.37582679676,5.539546019616525,5773.471612017574,5789.8600355830895,252.40692946666664,0.954170602430147,250.9996849,254.1124784,4343.483970080441,258.74937620744697
DDR3-1600,54,700,58.71851113605208,3.7961767051386954,53.01369833425663,64.94029651053842,282.24637050555555,3.290070812633229,273.6312372,283.6014428,3086.8919832152837,264.4232757000913
DDR3-1600,54,800,4514.333074204809,3.734868691071279,4509.992930990863,4523.357375491207,250.37964069999998,0.4263830698907667,249.74708735,250.8166926,2171.999276949228,265.12006888368364
DDR3-1600,54,900,47.30100249588208,3.270837634458283,44.27521162979391,53.610291867710956,277.9629562277778,0.9506425932167719,276.454243,278.9201531,1591.1995025808644,263.81449353373546
DDR3-1600,54,1000,47.14880998730417,5.3577674078290425,40.44426151806232,57.65071715791153,277.6758479,0.04804204232566174,277.5650762,277.74690185,1311.9073026948954,258.91020079203633
DDR3-1600,54,1500,2577.0331472723065,6.919883811816696,2571.0235355997897,2590.993475387909,234.58494791666666,0.03940230812865851,234.53086745,234.6502215,1216.4620417781468,250.58946978762032
DDR3-1600,54,2000,1968.276748430672,4.368099395708826,1964.7190612234695,1975.6857777120022,231.77614231666666,0.04115718525050334,231.74084915,231.8705398,1421.4255219646548,240.24458267569298
DDR3-1600,54,3000,1349.4736823329117,3.6834403782722847,1345.2830662931824,1356.3391169864283,233.65037154444443,0.04606832503504555,233.5967494,233.7411081,1528.336930703722,231.39729526996257
DDR3-1600,54,5000,854.8717502910301,4.688447957824898,850.093106760603,862.2414907144341,232.77560777777776,0.05402441077453799,232.69069655,232.8806782,1365.2154807155002,225.99036421041188
DDR3-1600,54,40000,158.66156729304998,5.658594041992081,153.6388727447996,172.31103007307223,229.43641251666668,0.02242317189791749,229.4088819,229.48077795,760.0803847201314,225.96654613702404
DDR3-1600,54,100000,91.96771010268215,4.7189755339934,85.57683822536792,100.42872265384614,229.10530943333333,0.028565339186066047,229.08411035,229.17806575,-459.0491445622365,233.26859768978227
DDR3-1600,56,0,37313.11459574462,12.495401692768406,37293.69665909301,37330.438593168554,380.2862327222222,0.11161953860267108,380.0601048,380.41922595,36952.87207467543,381.5483685263017
DDR3-1600,56,5,37383.426157481415,15.083290767099067,37362.91379215871,37408.269206039375,384.11006786666667,0.1628466338288647,383.76751,384.37479235,37598.299657754884,380.8166133578868
DDR3-1600,56,10,37165.3044137944,20.93838156277133,37133.8212541421,37203.48755493763,377.3671509166667,0.12667892955002313,377.0961338,377.4986231,37923.83198528882,376.10536454730664
DDR3-1600,56,15,37913.97146722171,45.77859560113303,37793.20119068827,37938.8542223856,361.60068277777776,0.259615115437927,361.06846755,361.87989955,37924.58571544485,368.1854544069609
DDR3-1600,56,20,38233.46139950977,13.228771082045046,38215.54710672204,38257.558544099695,361.0226013166667,0.3275849866228481,360.3766904,361.51604335,37595.67750639059,357.8277152492492
DDR3-1600,56,25,37530.283128020244,10.783790395253742,37511.56008704502,37545.691543474575,339.80865358333335,0.23160117946519093,339.47759905,340.2150834,36932.224016293694,345.8029793865713
DDR3-1600,56,30,35642.103653135164,22.678888469832028,35608.58660578655,35668.60115384985,339.15991655,0.0810481317402491,339.0518243,339.29263015,35828.729135475136,331.9459155608138
DDR3-1600,56,35,34664.14603289747,17.14354269548135,34635.83323810394,34686.44180439718,325.38312189444446,0.051648345699569796,325.259721,325.4446595,34285.942704878515,320.6858477914146
DDR3-1600,56,40,31802.04758297958,33.23322649158841,31742.41050202193,31846.900640933338,306.3281666444444,0.08913751423446492,306.2054878,306.4951909,32514.583640079327,309.6523146277653
DDR3-1600,56,45,31562.62818863509,14.158199612205044,31538.994135429894,31580.56664632733,286.69312678333335,0.03402570719936227,286.64358575,286.74162105,30816.299130586453,298.33698467707893
DDR3-1600,56,50,28375.403301681472,27.93549647631837,28319.111185419697,28424.15323506583,292.7840106055556,0.07358639125970823,292.6846722,292.9238205,29455.680943715648,290.18524401204405
DDR3-1600,56,55,27762.166887409036,9.217424471761534,27750.01834615794,27776.471360073276,289.7797932777778,0.07950721962247764,289.64148695,289.9208947,28326.458752648003,282.1991607749552
DDR3-1600,56,60,27585.65262126007,4.4622810136465985,27578.792106933062,27591.746606914006,274.42190988333334,0.03657687481667113,274.3512487,274.4685985,27278.94812906403,277.72971614717744
DDR3-1600,56,65,26728.32560633568,11.168036338471454,26712.47041807562,26747.04479315766,273.44909448333334,0.0510208854466769,273.37080935,273.51979185,26508.3610693069,274.3738713729481
DDR3-1600,56,70,25976.310885551877,8.155572829866774,25960.03221172413,25987.22146757608,272.8025650388889,0.05207582692870708,272.7298912,272.8793388,25473.70948044593,272.22344350786136
DDR3-1600,56,80,24297.282217822314,8.904816059065212,24285.540361759504,24314.131950758157,269.0821153944445,0.04840678282808008,269.02805965,269.16488995,24471.721787736158,268.927205103536
DDR3-1600,56,90,23093.65146756918,12.659835193768169,23070.622497844604,23110.20710931686,267.89595976666664,0.048720255529305034,267.8399426,267.9797204,22993.375570238615,268.0262911204617
DDR3-1600,56,100,21775.335457558314,9.253658301608175,21767.12133377252,21797.00783017449,264.51492914444447,0.042277333951731055,264.4502724,264.57212435,21318.475627283464,268.2140984933056
DDR3-1600,56,120,19384.649242774918,8.811186604134264,19371.87211444829,19401.832854012653,271.1634272888889,0.12101105954278636,271.0291639,271.3787108,19644.32922578985,267.31775784787686
DDR3-1600,56,140,17775.81395414215,7.382567632092506,17764.95891878271,17785.21643856657,267.5463284055556,0.17747900000369984,267.19510065,267.7977356,18067.377257673965,265.9993204245151
DDR3-1600,56,160,16326.097562477788,8.387173607162213,16311.578094172792,16335.836297060565,266.6165706555555,0.1293806619766185,266.41995355,266.8353135,16623.976088161686,266.3470242439401
DDR3-1600,56,180,15142.57997043768,14.25726122673912,15124.47357878367,15169.22100583722,262.6760865111111,0.22060731633348213,262.40596365,263.14346485,15206.90956863554,265.30310760284965
DDR3-1600,56,200,14129.453741428857,10.800922055380084,14117.97297759439,14147.101765624915,262.96420607777776,0.13364509609796008,262.79626275,263.16770125,13911.913271299094,263.65170623526353
DDR3-1600,56,220,13171.163180482832,18.17252142392328,13147.391333599193,13204.763616676904,261.21754355,0.18643688823487992,260.94971945,261.523721,12819.264320373943,261.4508023440048
DDR3-1600,56,260,11612.970568062761,7.732851031781233,11599.113579443492,11623.298329822423,265.4796266611111,0.18663637426924537,265.1606626,265.7183666,11729.99156838655,258.86502010187843
DDR3-1600,56,300,10396.069871300388,7.630583843266295,10386.336356485726,10406.404740995788,252.92066292222222,0.5870113142338357,252.26147045,254.0304623,10588.758135372862,257.6062144958825
DDR3-1600,56,340,9433.32252904659,6.305041253123103,9426.708362024192,9442.619209338296,254.3775305333333,0.3474276266566166,253.6192328,254.70784325,9475.224365017202,255.79904138563904
DDR3-1600,56,380,8624.257585506553,7.467590223119365,8615.791450040439,8638.147238336222,253.52260265555554,0.14680462596239752,253.34267815,253.78552415,8407.567541840293,252.3354062971516
DDR3-1600,56,450,7512.982384549477,3.5922851294630993,7508.995157727837,7520.240960375991,247.30284113333335,0.4526003646973347,246.79136265,248.0308815,7430.115915660983,248.82406486758674
DDR3-1600,56,550,6311.955732444973,8.374781512784004,6302.99254297136,6327.383146628972,254.58698682777776,0.7995865529908037,253.7127721,255.8367606,6595.081192302773,247.2483383615132
DDR3-1600,56,600,5890.670280583689,3.12144990765855,5886.803081589402,5897.014478771428,241.41292965555556,0.04279424229929518,241.33765745,241.4647019,5888.829724347608,246.47236805906562
DDR3-1600,56,700,5122.171722943491,7.7981334995549085,5116.371953659688,5136.945781344623,238.98584703333336,0.052786553330779556,238.9250986,239.08410225,5205.723343558706,244.72020372751942
